doc_id,title,content,0 - relevant - maowenxin2014@163.com,0 - relevant - minj,1 - Adaptation - maowenxin2014@163.com,1 - Adaptation - minj,1 - Mitigation - maowenxin2014@163.com,1 - Mitigation - minj,2 - Governance & policies - maowenxin2014@163.com,2 - Governance & policies - minj,3 - Economic instruments - maowenxin2014@163.com,3 - Economic instruments - minj,3 - Goal setting - minj,3 - Information policies - maowenxin2014@163.com,3 - Information policies - minj,3 - International policies - maowenxin2014@163.com,3 - International policies - minj,3 - Planning and public provisioning/services - maowenxin2014@163.com,3 - Planning and public provisioning/services - minj,3 - Regulatory instruments - maowenxin2014@163.com,3 - Regulatory instruments - minj,3 - Voluntary actions - maowenxin2014@163.com,3 - Voluntary actions - minj,4 - Emissions trading  - maowenxin2014@163.com,4 - Emissions trading  - minj,4 - Feed in tariffs - minj,4 - Financial mechanisms - maowenxin2014@163.com,4 - Financial regulation & insurance - maowenxin2014@163.com,4 - Infrastructure policy & management - maowenxin2014@163.com,4 - Infrastructure policy & management - minj,4 - Innovation policies - maowenxin2014@163.com,4 - Innovation policies - minj,4 - International agreements - maowenxin2014@163.com,"4 - Investments, credits and loans - maowenxin2014@163.com",4 - Labeling and certificates /Consumption and production choices - maowenxin2014@163.com,4 - Legal frameworks and implementation - maowenxin2014@163.com,4 - Other governance services or programs - maowenxin2014@163.com,4 - Other voluntary actions - maowenxin2014@163.com,4 - Public information/ awareness campaigns - maowenxin2014@163.com,"4 - Rationing, bans & moratoria - maowenxin2014@163.com",4 - Reports and assessments/ monitoring and evaluation - maowenxin2014@163.com,4 - Subsidy/compensation/ allowance - maowenxin2014@163.com,4 - Tax - maowenxin2014@163.com,4 - Tax - minj,5 - Company & organizations - maowenxin2014@163.com,5 - Local - maowenxin2014@163.com,5 - National - maowenxin2014@163.com,5 - Sub-national/ regional - maowenxin2014@163.com,5 - Supranational & international - maowenxin2014@163.com
184733,How do energy & environmental policy goals and instruments affect electricity demand? A framework for the analysis,"Several measures in the environment and energy realms are currently being implemented in the EU and its Member States. Three of these instruments, with an impact on the electricity market, are demand side management activities, promotion of electricity from renewable energy sources and measures aimed at the mitigation of Greenhouse Gas (GHG) emissions. The objective of this paper is to analyse the impact of these energy efficiency and environmental goals and instruments on electricity demand and costs to electricity consumers when electricity markets are either national or international and when those policies are implemented by a national or an international institution. The paper shows that the effectiveness and impact of those measures largely depends on the demand response in the electricity market. An additional conclusion is that, when either the electricity markets or the support policies are national, distortions may occur, i.e. the reductions in electricity demand in one country may be subsidised by consumers or taxpayers in another country. (C) 2006 Elsevier Ltd. All rights reserved.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285165,Carbon emissions-income relationships with structural breaks: the case of the Middle Eastern and North African countries,"This article revisits the carbon dioxide (CO2) emissions-GDP causal relationships in the Middle Eastern and North African (MENA) countries by employing the Rossi (Economet Theor 21:962-990, 2005) instability-robust causality test. We show evidence of significant causality relationships for all considered countries within the instability context, whereas the standard Granger causality test fails to detect causal links in any direction, except for Egypt, Iran, and Morocco. An important policy implication resulting from this robust analysis is that the income is not affected by the cuts in the CO2 emissions for only two MENA countries, the UAE and Syria.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237206,Reducing Greenhouse Gas Emissions with a Tax or a Cap: Implications for Efficiency and Cost Effectiveness,"This paper compares a tax on greenhouse gas emissions with a cap-and-trade program for reducing those emissions. The comparison is made on the basis of two criteria: economic efficiency and cost effectiveness. If there were an accepted measure of the marginal benefit of reducing a ton of greenhouse gas emissions, a tax would clearly be advantageous from an efficiency perspective. Comparing the two policies on the basis of cost effectiveness is more complicated. This paper defines the characteristics of a cost-minimizing price path and then examines the ability of an adjustable tax and two alternative designs of a cap-and-trade program to create such a price path.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
229871,"Imagining Future Korean Carbon Markets: Coproduction of Carbon Markets, Product Markets, and the Government","The politics surrounding Korean cap and trade policy is riddled with competing visions of carbon markets, product markets, and the government. Broadly drawing on concepts from constructivism ('coproduction') and economic sociology ('embeddedness'), this paper argues that the relationship between carbon markets and product markets is characterized as 'interactional coproduction', while the relationship between carbon markets and the government is based on 'constitutive coproduction'. Moreover, I argue that, in social conflicts, the future of carbon markets is interpretively diverse with respect to greenhouse gas emissions, greenhouse gas emission information, and greenhouse gas emission permits. The future of product markets is at issue regarding market competitiveness, business inequality, and social inequality. In the Act on the Allocation and Trading of Greenhouse-Gas Emission Permits, the envisaged roles of the Korean government are embedded in the specific policy schemes of carbon markets. The government is viewed as regulator, supporter, market manager, and participant, but not as redistributor.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
446240,Market Effects of Voluntary Climate Action by Firms: Evidence from the Chicago Climate Exchange,"Are private voluntary environmental actions by firms a sign of mismanagement, or a profitable ""win-win"" replacement for regulation? Empirical evidence is decidedly mixed. In this study, we use 19 years of monthly stock price returns, from 1991 to 2009, to examine the profitability of participation in CCX, a large voluntary greenhouse gas mitigation program. After controlling for systemic market risk as well as industry-specific shocks, we find statistically significant and positive excess returns for firms that announce their decision to join CCX. In addition, the progress of proposed greenhouse gas legislation (the Waxman-Markey bill) had a positive and large impact on excess returns for CCX member firms, suggesting that a major incentive for firms to join CCX may be to prepare for future regulation. Marginal abatement costs (proxied by the carbon price), on the other hand, were unrelated to excess returns. Our results imply that voluntary approaches should play a role in combating climate change, but that relying on them alone is not enough.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859019,Mega-Regional Trade Agreements and Post-2015 Climate Protection: Bridging the Gap,"2015 is an important year for both climate and trade policy. While in the climate community eyes are set on the COP21 in Paris for a new climate policy framework which would succeed Kyoto, trade negotiators are preparing for the final phases of negotiations on so-called ""mega-regional"" trade agreements like the TPP, TTIP, and CETA. This paper argues that the current momentum should be harnessed to make trade policy part of the ""enabling environment"" for emission reductions. This would reflect worldwide economic trends with respect to growing markets for low-carbon technologies like renewable energy and energy-efficiency. However, it would also mean a new approach in the relationship between trade and the environment, and a shift of focus from regulatory space to common regulation and targeted trade-liberalization of climate-friendly goods and services. This contribution explores ways in which trade liberalization and climate policy can be effectively linked in EU trade agreements under negotiation, focusing on, i.a., the liberalization of trade in low-carbon goods and services and a regulatory alignment of emissions standards.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423432,Cost-effectiveness of high-efficiency appliances in the U.S. residential sector: A case study,"This paper presents an analysis of the cost-effectiveness of high-efficiency appliances in the U.S. residential sector using cost and efficiency data developed as part of the regulatory process of the U.S. Department of Energy's Appliances and Commercial Equipment Standards Program. These data are presented as a case study in the development of an 'efficiency technology database' which can be expanded and published as a resource to other researchers and policy makers seeking scenarios that optimize efficiency policies and forecast their likely impacts on energy demand and greenhouse gas emissions. The use of this data to evaluate cost-effectiveness according to a variety of metrics is demonstrated using the example of one refrigerator-freezer product class. Cost-effectiveness is then evaluated in terms of cost of conserved energy for refrigerators, room air conditioners, water heaters, cooking equipment, central air conditioners and gas furnaces. The resulting potential of cost-effective improvement ranges from 1% to 53% of energy savings, with a typical potential of 15-20%. Published by Elsevier Ltd.",1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561046,Assessment of the climate preparedness of 30 urban areas in the UK,"Cities are increasingly aware of the need to mitigate greenhouse gas emissions and adapt to changes in weather patterns leading to the production of urban climate change plans. The few existing systematic studies of these plans have focused on either adaptation or mitigation issues, and are typically based on surveys completed by city officials rather than analysis of documented evidence. To gain insight into the status of adaptation and mitigation action across the UK, climate change documents from 30 urban areas (representing similar to 28 % of the UK's population) were analysed. An Urban Climate Change Preparedness Score, which could be applied to other urban areas outside the UK, has been devised for comparative analysis. This analysis characterizes progress against (i) Assessment, (ii) Planning, (iii) Action, and (iv) Monitoring, for both adaptation and mitigation. The Preparedness Score allows a quantitative comparison of climate change strategies across the urban areas analysed. This methodology can be transferred to other countries and makes an international comparison of urban areas and their climate change adaptation and mitigation plans possible. We found that all areas acknowledge climate change being a threat and that adaptation and mitigation planning and action is required. However, two urban areas did not have official adaptation or mitigation plans. Typically, mitigation activities across all cities were more advanced than adaptation plans. Emissions reduction targets ranged from 10 %-80 % with differing baselines, timeframes and scopes, for defining and meeting these targets. Similar variability was observed across adaptation plans. Several reasons for these differences are considered, but particularly notable is that a combination of incentives and regulation seem to stimulate more comprehensive strategies and action in many urban areas.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1818271,"OXY-FUEL GAS TURBINE, GAS GENERATOR AND REHEAT COMBUSTOR TECHNOLOGY DEVELOPMENT AND DEMONSTRATION","Future fossil-fueled power generation systems will require carbon capture and sequestration to comply with government green house gas regulations. The three prime candidate technologies that capture carbon dioxide (CO(2)) are pre-combustion, post-combustion and oxy-fuel combustion techniques. Clean Energy Systems, Inc. (CES) has recently demonstrated oxy-fuel technology applicable to gas turbines, gas generators, and reheat combustors at their 50MW(th) research test facility located near Bakersfield, California. CES, in conjunction with Siemens Energy, Inc. and Florida Turbine Technologies, Inc. (FTT) have been working to develop and demonstrate turbomachinery systems that accommodate the inherent characteristics of oxy-fuel (O-F) working fluids. The team adopted an aggressive, but economical development approach to advance turbine technology towards early product realization; goals include incremental advances in power plant output and efficiency while minimizing capital costs and cost of electricity [1]. Proof-of-concept testing was completed via a 20MW(th) oxy-fuel combustor at CES's Kimberlina prototype power plant. Operability and performance limits were explored by burning a variety of fuels, including natural gas and (simulated) synthesis gas, over a wide range of conditions to generate a steam/CO(2) working fluid that was used to drive a turbo-generator. Successful demonstration led to the development cif first generation zero-emission power plants (ZEPP). Fabrication and preliminary testing of 1(st) generation. ZEPP equipment has been completed at Kimberlina power plant (KPP) including two main system components, a large combustor (170MW(th)) and a modified aeroderivative turbine (GE J79 turbine). Also, a reheat combustion system is being designed to improve plant efficiency. This will incorporate the combustion cans from the J79 engine, modified to accept the system's steam/CO(2) working fluid. A single-can reheat combustor has been designed and tested to verify the viability and performance of an O-F reheater can. After several successful tests of the generation equipment, development started on 2(nd) generation power plant systems. In this program, a Siemens SGT-900 gas turbine engine will be modified and utilized in a 200MW, power plant. Like the 1(st) generation system, the expander section of the engine will be used as an advanced intermediate pressure turbine and the can-annular combustor will be modified into a O-F reheat combustor. Design studies are being performed to define the modifications necessary to adapt the hardware to the thermal and structural demands of a steam/CO(2) drive gas including testing to characterize the materials behavior when exposed to the deleterious working environment. The results and challenges of 1(st) and 2(nd) generation oxy-fuel power plant system development are presented.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667760,Proposal for a national inventory adjustment for trade in the presence of border carbon adjustment: Assessing carbon tax policy in Japan,"In this paper we pointed out a hidden inequality in accounting for trade-related emissions in the presence of border carbon adjustment. Under a domestic carbon pricing policy, producers pay for the carbon costs in exchange for the right to emit. Under border carbon adjustment, however, the exporting country pays for the carbon costs of their exports to the importing country but not be given any emission credits. As a result, export-related emissions will be remained in the national inventory of the exporting country based on the UNFCCC inventory approach. This hidden inequality is important to climate policy but has not yet been pointed out. To address this issue we propose a method of National Inventory Adjustment for Trade, by which export-related emissions will be deducted from the national inventory of the exporting country and added to the national inventory of the importing country which implements border carbon adjustment. To assess the policy impacts, we simulated a carbon tax policy with border tax adjustment for Japan using a multi-region computable general equilibrium model. The results indicate that with the National Inventory Adjustment for Trade, both Japan's national inventory and the carbon leakage effects of Japan's climate policy will be greatly different. (C) 2013 Elsevier Ltd. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
584830,Public acceptability of personal carbon trading and carbon tax,"Climate change is one of the greatest challenges confronting the international community requiring action to achieve deep cuts in carbon emissions. The implementation of potentially uncomfortable but necessary policy measures is, though, critically dependent upon public acceptability. This paper reports a novel application of stated preference techniques to explore the influence of key design attributes on the acceptability of a personal carbon trading scheme in isolation and when compared to a carbon tax. Illustrative forecasts from the models developed indicate the importance of design attributes, especially the basis of the initial permit allocation for personal carbon trading and the use to which revenues are put for carbon tax. Results indicate that the ""best"" scheme designs could be acceptable to a majority of respondents. (C) 2010 Elsevier B.V. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
648850,Fly Ash and Paper Sludge on the Evolution of Ternary Blended Cements: Mineralogy and Hydrated Phases,"Natural pozzolans are defined as either raw (volcanic material, limestone) or calcined natural materials (burnt shale, calcined kaolinite) with pozzolanic properties. Historically, they are among the oldest materials that have been used in combination with lime for construction purposes. For example, Santorin earth is a natural pozzolan from a volcanic eruption around 1500 BCE on an island of the same name in Greece. Over the last decades, research into cement matrices has been changing direction, owing to deeper environmental concerns over the impact of the cement industry and its consequences for climate change. Global environmental policies are increasingly strict, prioritizing the re-use rather than the disposal of industrial wastes. In this context, one of the biggest challenges is the search for strategies that promote the industrial rotation of high volumes of wastes in their productive cycles. The main purpose of this research is to widen the existing knowledge base on the behavior of new mineral pozzolans of high added value in the cement sector, lending special attention to paper sludge wastes generated in the process of paper manufacture, in which recycled paper is used as a raw material. The results to date show that, once thermally activated (in the range of 650-700 degrees C), paper sludge turns out to be an alternative source of recycled metakaolin. This product is characterized by its high pozzolanic activity and improved performance with regard to the benefits of certain binary cements. The possibility of incorporating this industrial waste in cements along with other already standard pozzolans focuses, as mentioned, on the notable increase in the production of these types of cements. This is due, at present, to the extensive constructive applications for type-II cements (single additive) and to their lower economic and energetic costs that also makes them more suitable in times of economic crisis. In the present paper, the influence that pozzolan blends (activated paper sludge and fly ash) have on the reaction kinetics of ternary blended cements (6 and 21% of replacement) is evaluated, paying special attention to the identification and evolution of hydrated phases with increasing reaction times. The results obtained represent a pioneering research line at a global level and represent a starting point for future investigations because in the case of using paper sludge, release of CO 2 from organic matter is very low and is listed as zero release. (C) 2014 American Society of Civil Engineers.",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64886,Designing payments for ecosystem services: Lessons from previous experience with incentive-based mechanisms,"Payments for ecosystem services (PIES) policies compensate individuals or communities for undertaking actions that increase the provision of ecosystem services such as water purification, flood mitigation, or carbon sequestration. PIES schemes rely on incentives to induce behavioral change and can thus be considered part of the broader class of incentive- or market-based mechanisms for environmental policy. By recognizing that PIES programs are incentive-based, policymakers can draw on insights from the substantial body of accumulated knowledge about this class of instruments. In particular, this article offers a set of lessons about how the environmental, socioeconomic, political, and dynamic context of a PIES policy is likely to interact with policy design to produce policy outcomes, including environmental effectiveness, cost-effectiveness, and poverty alleviation.",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225781,The impact of uncertain emission trading markets on interactive resource planning processes and international emission trading experiments,"Interactive resource planning is an increasingly important aspect of emission trading markets. The conferences of Rio de Janeiro, 1992, and Kyoto, 1997, originally focusing on environmental protection at both macro- and micro-economic levels, called for new economic instruments of this kind. An important economic tool in this area is Joint Implementation (JI), defined in Article 6 of the Kyoto Protocol. Sustainable development can be guaranteed only if JI is embedded in optimal energy management. In this contribution we describe and evaluate one international procedure within uncertain markets which helps to establish optimal energy management and interactive resource planning processes within uncertain emission trading markets.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477369,An optimization approach for integrating planning and CO2 emission reduction in the petroleum refining industry,"The petroleum refining industry plays a very important role in international economics and in our daily life. The world refining capacity has increased rapidly during the past decade, and this makes operation planning, scheduling, and general optimization become important tools for the refinery industry. However, environmental regulations and risks of climate change are pressuring the refinery industry to minimize its greenhouse gas emissions. In this research, a mixed-integer nonlinear programming (MINLP) model is proposed for the production planning of refinery processes to achieve maximum operational profit while reducing CO2 emissions to a given target through the use of different CO2 mitigation options. The options considered in this study are flow-rate balancing (decreasing the inlet flow rate to a unit that emits more CO2) fuel switching (changes in a certain operation to run with a different fuel that emits less CO2 emissions, such as natural gas), and installation of a CO2 capture process (e.g., the monoethanolamine (MEA) process). The objective of the MINLP model is to determine suitable CO2 mitigation options for a given reduction target while meeting the demand of each final product and its quality specifications, while simultaneously maximizing profit. In this study, a Global optimization algorithm is used on the different case studies considered.",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592552,Comparison of different climate regimes: the impact of broadening participation,"So-far, most climate mitigation studies look at climate policy strategies in a so-called first-best world, i.e. using the least expensive emission reduction options in all world regions and sectors. To explore the impact of limited participation of countries, we have run a set of scenarios that explore the impact of introducing a carbon tax in OECD, the BRIC countries (Brazil Russia, India and China) and the rest of the world. The results show that carbon taxes can effectively reduce greenhouse gas emissions. However, if low greenhouse gas concentration levels are to be achieved, early participation (in some form) of large developing countries is important to increase reduction potential. It should be noted that global carbon taxes (without additional assumptions) lead to relatively high costs in low-income regions. Cap-and-trade regimes have more flexibility to create a comparable distribution of costs amongst countries. (C) 2009 Elsevier Ltd. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
734508,How to Have Sustainable Transportation without Making People Drive Less or Give Up Suburban Living,"Motorized automobility and suburban living are not only highly valued but are also associated with a range of serious social problems, including deaths and injuries of motor-vehicle users and nonusers, roadway congestion, air pollution, dependence on insecure oil supplies, community fragmentation, and climate change. However, these problems, which make the present transportation and land-use system unsustainable, are not necessary consequences of automobility and suburban living per se, but rather are attributable mainly to the high kinetic energy of fast, heavy-motor vehicles (FHVs). Therefore, the challenge in creating a sustainable transportation and land-use system is to dramatically lower the kinetic energy of personal travel while retaining the advantages of personal motorized automobility and low-density development. Our approach is to redefine the technical artifact that is the conventional automobile and create two autonomous and universally accessible travel networks at a citywide scale: one for FHVs, the other for low-speed, low-mass modes including walking, cycling, and a new class of motor vehicles. In this paper, we motivate the need for this new urban-settlement and transportation-infrastructure scheme (USATIS), describe its design principles and features, review aspects of it in the literature and in the real world, present analyses covering a wide range of sustainability criteriasafety, mobility, congestion, environmental and energy-use impacts, urban aesthetics and community fragmentation, and economicsand discuss challenges for implementation and future research. We conclude that our USATIS does have the potential to support sustainable transportation without making people drive less or give up suburban living, but that before practical implementation plans can be considered, more research needs to be done on how people will adapt to the opportunities and constraints in the proposal.",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060286,Review of progress with integrated coastal management in South Africa since the advent of democracy,"Worldwide, coastal environments are recognised as complex systems of immense biophysical, socioeconomic and cultural value. In South Africa, the promulgation of the Coastal White Paper in 2000, and the Integrated Coastal Management (ICM) Act of 2008, signalled a significant paradigm shift in coastal management and governance. This article reports on progress with ICM in South Africa from 1994 to the present time, and draws on information gathered from a comprehensive review of the published ICM literature, as well as various technical reports, an online survey, and information gleaned from participation in various meetings and workshops. Here, we review the enabling legal and institutional framework for ICM in South Africa, examine the various programmes, plans, strategies and guidelines developed to support implementation of the ICM Act, discuss institutional developments, and reflect on preconditions for effective and sustained ICM implementation. Despite significant progress, key challenges to implementing this progressive ICM agenda include lack of political support, inadequate institutional capacity, lack of human and financial resources, uncertainty regarding ICM functions across different spheres of government, conflicting policy frameworks, lack of clarity regarding the application of ICM provisions on private and communal land, limited civil-society involvement in decision-making, and persistence of state-centric approaches. Issues requiring urgent action are the establishment of a National Coastal Committee with broad representation, revitalisation of public interest in the coast, declaration of coastal public property and coastal access land, improved cooperation across relevant government agencies, allocation of funds for ICM, and greater commitment to a more deliberative and collaborative style of governance.",1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
617639,Renewable energy technology and policy for development,"The costs and performance of renewable energy technologies have reached the stage where the number of economical applications in developing countries is increasing, particularly in the grid and off-grid markets for electricity. The paper provides a review of policies. The conclusions are as follows. (a) Investments in renewable energy should be helped by competition and regulatory reform in the energy industry, in the electricity industry in particular, since such reforms should reduce the subsidies, which historically have permeated the countries' industries, for electricity production from fossil and hydro resources. (b) The scope for further cost reductions is appreciable in all key technologies. There are positive externalities to investment, in the sense that each generation of investments is acting to reduce the costs of future generations; such benefits ideally need to be recognized in tax and regulatory policies and in budgetary allocations for research and development (R&D) and education and training. (c) The environmental advantages of renewable energy will become more apparent as developing countries begin to introduce their environmental policies on fossil fuels. The paper also evaluates the economists' recommendations for carbon taxes, which would favor renewable energy investments. The case for such taxes has been widely ignored by policy makers. The paper suggests that (d) a more workable and focused policy would be to accelerate the development of the ''renewable energy option''; this would be economically beneficial in itself and at the same time would reduce the uncertainties and costs of responding to the challenges posed by climate change.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
607725,Impact of CO2 cap-and-trade programs on restructured power markets with generation capacity investments,"A cap-and-trade program is the most widely discussed policy aimed at achieving CO2 emissions reductions. Since power plants in the US and other industrialized nations are responsible for a sizable portion of CO2 emissions, the implementation of a CO2 cap-and-trade program will have a significant impact on the power generation sector. Assessing this impact is a challenging task, especially in restructured electricity markets. Cap-and-trade programs consider multiple design parameters and attributes as well as the creation of a new market for CO2 allowances, all of which will affect the capacity investment decisions of generators and the bids that generators submit to the day-ahead and real-time electricity markets. In this paper, we develop a game theoretic model driven methodology to assess the impact of CO2 cap-and-trade programs in restructured electricity markets. The methodology is implemented on a sample power network created from the electricity market data of northern Illinois in the US. The network is assumed to operate under a CO2 cap-and-trade program similar to the Regional Greenhouse Gas Initiative (RGGI). The impact of cap-and-trade policy on the equilibrium generation expansion plan and the electricity market operation is examined via variations in prices, CO2 emissions, demand, and evolution of technology mix in the generation portfolio over a planning horizon. (C) 2015 ElseVier Ltd. All rights reserved.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
